.48747984	.70773983	.64868522	.72090757	.6768918	.75900793	.74432814	.7057761	.86100465	.53602099	.4335821	83.126381	95.539528	84.283203	97.16243	327.13675	179.09496	.76584816	4.8000002	25541.75
.58497673	.70724601	.65598905	.71441942	.68198079	.7090894	.76191992	.71588105	.84842122	.57093757	.45469069	86.564384	96.350479	86.856026	97.511604	332.1235	182.33684	2.4496078	6.5999999	25241.279
.50835329	.690575	.59091717	.70125383	.69097883	.69797719	.71773744	.71530426	.84689653	.57139754	.45131338	83.275681	95.562294	86.353874	97.23761	336.90018	185.42804	.15325546	6	25386.16
.51816881	.68492532	.57061493	.69467229	.68048912	.6738531	.73217595	.71936911	.83927166	.58824599	.47084591	83.18042	95.539238	85.713722	97.139923	342.32193	188.37936	-.56760311	5	25751.777
.53604692	.74766392	.56006449	.78416061	.84544426	.71764243	.76374483	.75438362	.83878821	.66208035	.52042735	83.352325	95.581184	85.347321	97.097275	348.38544	191.1942	.49910545	5	25774.813
.58490074	.78951395	.58807117	.84580797	.91967022	.78012884	.80808431	.7551741	.83804083	.66455257	.60879642	85.155266	96.029831	86.78167	97.403572	354.33521	194.12804	4.0721655	5	25094.207
.64397788	.78591764	.57725966	.83914787	.84324551	.80052048	.86872041	.76269001	.86243808	.65360737	.60337281	87.538002	96.610329	88.643745	97.77034	359.99026	197.09554	2.8675556	5	24732.359
.69969827	.74099696	.59999937	.76980281	.70585674	.69865686	.91832733	.74270612	.88155037	.59086865	.61500371	89.34243	97.04332	89.325706	97.943825	365.86188	199.72842	1.8255711	5	24420.238
.73634988	.72171855	.62497795	.73843902	.67743319	.69713128	.85608733	.73028582	.88284642	.56344855	.64556903	90.661453	97.355316	89.992172	98.155663	371.94861	202.02782	.73161125	5	24421.197
.78236419	.75568467	.69609201	.76977718	.6886732	.72010732	.92143542	.75174779	.91200137	.57649767	.71687764	93.005867	97.953896	92.068245	98.5961	378.01324	203.96785	3.2453537	5	23859.467
.84751135	.76252615	.71323699	.76846838	.70765036	.70222932	.90843612	.77315181	.92796457	.60385162	.70706624	95.11512	98.479973	93.584976	98.866798	383.95288	206.03674	1.9471169	5	23763.252
1.0048902	.74313718	.64552355	.74322778	.68499649	.71260637	.84755349	.7925517	.93799806	.63349438	.71509135	96.630211	98.849998	92.831665	98.8535	389.83047	208.93301	1.3638973	5	23783.439
.98750037	.74912983	.63596445	.75176364	.65995121	.71948564	.90176785	.8002736	.94506574	.64193159	.77807742	93.889763	98.17733	90.333984	98.451874	395.6489	212.651	1.595211	5	23557.031
.97595829	.79027224	.69657916	.78577095	.6510523	.75494945	.99090403	.84884965	.98879415	.69580895	.89140135	96.025826	98.772583	92.11573	98.773148	401.21088	215.82224	3.07827	5	22981.953
